Start Year,End Year,Scaling,Regularization,Alpha,Features Removed,MSE,R-Squared,Accuracy,Model Name
2022,2023,False,elasticnet,10.0,True,82.28814989369656,0.17330194857563264,65.01333333333334,model_2022_2023_unscaled_elasticnet_10_features_removed
2023,2023,False,ridge,0.01,False,95.61438956536564,0.022603635978245107,64.82,model_2023_2023_unscaled_ridge_0.01_features_included
2014,2023,False,elasticnet,100.0,True,84.75777404252595,0.15376615561961127,64.79666666666667,model_2014_2023_unscaled_elasticnet_100_features_removed
2023,2023,True,ridge,0.01,False,95.42921345889961,0.02449655663575634,64.70333333333333,model_2023_2023_scaled_ridge_0.01_features_included
2023,2023,True,,,False,97.02810485133588,0.0081522528072564,64.68333333333334,model_2023_2023_scaled_none_0_features_included
2019,2023,False,lasso,10.0,True,70.55987232715202,0.2260209080690453,64.66666666666666,model_2019_2023_unscaled_lasso_10_features_removed
2019,2023,False,elasticnet,10.0,True,70.46033131467983,0.22711278451244232,64.66333333333333,model_2019_2023_unscaled_elasticnet_10_features_removed
2014,2023,False,lasso,100.0,False,87.13784968898203,0.13000313698245214,64.64,model_2014_2023_unscaled_lasso_100_features_included
2014,2023,False,lasso,100.0,True,87.5905120005365,0.12548369115650737,64.52333333333334,model_2014_2023_unscaled_lasso_100_features_removed
2014,2023,False,elasticnet,1.0,True,81.30904041371801,0.1881988097320917,64.43666666666667,model_2014_2023_unscaled_elasticnet_1_features_removed
2023,2023,True,,,True,98.02251481892684,-0.00201287705539821,64.33,model_2023_2023_scaled_none_0_features_removed
2023,2023,False,,,True,98.02251481892696,-0.0020128770553995423,64.33,model_2023_2023_unscaled_none_0_features_removed
2023,2023,False,,,False,96.05922796119387,0.01805637658940018,64.22,model_2023_2023_unscaled_none_0_features_included
2023,2023,True,ridge,0.01,True,97.39469516414057,0.004404866661199769,64.21333333333334,model_2023_2023_scaled_ridge_0.01_features_removed
2023,2023,False,lasso,1.0,True,84.6774552587686,0.13440396094402696,64.20333333333333,model_2023_2023_unscaled_lasso_1_features_removed
2023,2023,False,ridge,0.01,True,97.59221482091553,0.0023857668663651577,64.09333333333333,model_2023_2023_unscaled_ridge_0.01_features_removed
2019,2023,False,lasso,100.0,True,75.35299782016709,0.17344458112510663,63.82333333333333,model_2019_2023_unscaled_lasso_100_features_removed
2019,2023,False,lasso,100.0,False,75.35300819416655,0.17344446733155217,63.82333333333333,model_2019_2023_unscaled_lasso_100_features_included
2019,2023,True,lasso,10.0,True,91.26594260115489,-0.0011062810764530528,45.52333333333333,model_2019_2023_scaled_lasso_10_features_removed
2019,2023,True,lasso,10.0,False,91.26594260115489,-0.0011062810764530528,45.52333333333333,model_2019_2023_scaled_lasso_10_features_included
2019,2023,True,lasso,100.0,True,91.26594260115489,-0.0011062810764530528,45.52333333333333,model_2019_2023_scaled_lasso_100_features_removed
2019,2023,True,lasso,100.0,False,91.26594260115489,-0.0011062810764530528,45.52333333333333,model_2019_2023_scaled_lasso_100_features_included
2019,2023,True,elasticnet,10.0,True,91.26594260115489,-0.0011062810764530528,45.52333333333333,model_2019_2023_scaled_elasticnet_10_features_removed
2019,2023,True,elasticnet,10.0,False,91.26594260115489,-0.0011062810764530528,45.52333333333333,model_2019_2023_scaled_elasticnet_10_features_included
2019,2023,True,elasticnet,100.0,True,91.26594260115489,-0.0011062810764530528,45.52333333333333,model_2019_2023_scaled_elasticnet_100_features_removed
2019,2023,True,elasticnet,100.0,False,91.26594260115489,-0.0011062810764530528,45.52333333333333,model_2019_2023_scaled_elasticnet_100_features_included
2023,2023,True,lasso,10.0,True,97.90298913603412,-0.000791052930414482,45.52333333333333,model_2023_2023_scaled_lasso_10_features_removed
2023,2023,True,lasso,10.0,False,97.90298913603412,-0.000791052930414482,45.52333333333333,model_2023_2023_scaled_lasso_10_features_included
2023,2023,True,lasso,100.0,True,97.90298913603412,-0.000791052930414482,45.52333333333333,model_2023_2023_scaled_lasso_100_features_removed
2023,2023,True,lasso,100.0,False,97.90298913603412,-0.000791052930414482,45.52333333333333,model_2023_2023_scaled_lasso_100_features_included
2023,2023,True,elasticnet,10.0,True,97.90298913603412,-0.000791052930414482,45.52333333333333,model_2023_2023_scaled_elasticnet_10_features_removed
2023,2023,True,elasticnet,10.0,False,97.90298913603412,-0.000791052930414482,45.52333333333333,model_2023_2023_scaled_elasticnet_10_features_included
2023,2023,True,elasticnet,100.0,True,97.90298913603412,-0.000791052930414482,45.52333333333333,model_2023_2023_scaled_elasticnet_100_features_removed
2023,2023,True,elasticnet,100.0,False,97.90298913603412,-0.000791052930414482,45.52333333333333,model_2023_2023_scaled_elasticnet_100_features_included
2022,2023,True,lasso,10.0,True,99.8563523853505,-0.0031948955707148396,45.52333333333333,model_2022_2023_scaled_lasso_10_features_removed
2022,2023,True,lasso,10.0,False,99.8563523853505,-0.0031948955707148396,45.52333333333333,model_2022_2023_scaled_lasso_10_features_included
2022,2023,True,lasso,100.0,True,99.8563523853505,-0.0031948955707148396,45.52333333333333,model_2022_2023_scaled_lasso_100_features_removed
2022,2023,True,lasso,100.0,False,99.8563523853505,-0.0031948955707148396,45.52333333333333,model_2022_2023_scaled_lasso_100_features_included
2022,2023,True,elasticnet,10.0,True,99.8563523853505,-0.0031948955707148396,45.52333333333333,model_2022_2023_scaled_elasticnet_10_features_removed
2022,2023,True,elasticnet,10.0,False,99.8563523853505,-0.0031948955707148396,45.52333333333333,model_2022_2023_scaled_elasticnet_10_features_included
2022,2023,True,elasticnet,100.0,True,99.8563523853505,-0.0031948955707148396,45.52333333333333,model_2022_2023_scaled_elasticnet_100_features_removed
2022,2023,True,elasticnet,100.0,False,99.8563523853505,-0.0031948955707148396,45.52333333333333,model_2022_2023_scaled_elasticnet_100_features_included
2014,2023,True,lasso,10.0,True,100.19953221221428,-0.0004065857901771608,45.52333333333333,model_2014_2023_scaled_lasso_10_features_removed
2014,2023,True,lasso,10.0,False,100.19953221221428,-0.0004065857901771608,45.52333333333333,model_2014_2023_scaled_lasso_10_features_included
2014,2023,True,lasso,100.0,True,100.19953221221428,-0.0004065857901771608,45.52333333333333,model_2014_2023_scaled_lasso_100_features_removed
2014,2023,True,lasso,100.0,False,100.19953221221428,-0.0004065857901771608,45.52333333333333,model_2014_2023_scaled_lasso_100_features_included
2014,2023,True,elasticnet,10.0,True,100.19953221221428,-0.0004065857901771608,45.52333333333333,model_2014_2023_scaled_elasticnet_10_features_removed
2014,2023,True,elasticnet,10.0,False,100.19953221221428,-0.0004065857901771608,45.52333333333333,model_2014_2023_scaled_elasticnet_10_features_included
2014,2023,True,elasticnet,100.0,True,100.19953221221428,-0.0004065857901771608,45.52333333333333,model_2014_2023_scaled_elasticnet_100_features_removed
2014,2023,True,elasticnet,100.0,False,100.19953221221428,-0.0004065857901771608,45.52333333333333,model_2014_2023_scaled_elasticnet_100_features_included
